xs http://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html http://books.toscrape.com/ 2 1
xi http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html http://books.toscrape.com/ 2 1
xviii http://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html http://books.toscrape.com/ 3 2
xvi http://books.toscrape.com/catalogue/john-adams_472/index.html http://books.toscrape.com/ 3 1
xander http://books.toscrape.com/catalogue/the-obsession_268/index.html http://books.toscrape.com/ 3 1
